id	compound	class	paraphrase	correct	score
482	protection money	USG-R	protection money is a money that uses protection	0	4.800636291503906
482	protection money	PROD-R	protection money is  a money that protection produces	0	5.903324604034424
482	protection money	PRODUCTION	protection money is a money that produces protection	0	5.02392578125
482	protection money	CONT-R	protection money is a money that contains protection	0	4.778853416442871
482	protection money	TOPIC-R	protection money is a money that is about protection	0	4.463629722595215
482	protection money	COMP-R	protection money is a money that is composed of protection	0	4.159576416015625
482	protection money	LOCATION	protection money is  a money that is located in protection	0	4.58730936050415
483	tourist office	PURPOSE	tourist office is an office intended for tourists	1	4.112479209899902
483	tourist office	PARTONOMY	tourist office is an office that is part of tourists	0	4.126220703125
483	tourist office	USG-R	tourist office is an office that uses tourists	0	4.625248908996582
483	tourist office	PROD-R	tourist office is  an office that tourists produce	0	6.055492877960205
483	tourist office	PRODUCTION	tourist office is an office that produces tourists	0	4.808836936950684
483	tourist office	CONT-R	tourist office is an office that contains tourists	0	4.8691020011901855
483	tourist office	TOPIC-R	tourist office is an office that is about tourists	0	4.381979465484619
483	tourist office	COMP-R	tourist office is an office that is composed of tourists	0	4.154094696044922
483	tourist office	LOCATION	tourist office is  an office that is located in tourists	0	4.358089447021484
484	banking office	PURPOSE	banking office is an office intended for banking	1	4.2175493240356445
484	banking office	PARTONOMY	banking office is an office that is part of banking	0	3.5823559761047363
484	banking office	USG-R	banking office is an office that uses banking	0	4.38868522644043
484	banking office	PROD-R	banking office is  an office that banking produces	0	6.022246360778809
484	banking office	PRODUCTION	banking office is an office that produces banking	0	4.708164215087891
484	banking office	CONT-R	banking office is an office that contains banking	0	4.406419277191162
484	banking office	TOPIC-R	banking office is an office that is about banking	0	4.189249038696289
484	banking office	COMP-R	banking office is an office that is composed of banking	0	3.9169769287109375
484	banking office	LOCATION	banking office is  an office that is located in banking	0	4.1926374435424805
485	service office	PURPOSE	service office is an office intended for service	1	4.698749542236328
485	service office	PARTONOMY	service office is an office that is part of service	0	3.871948719024658
485	service office	USG-R	service office is an office that uses service	0	4.88612174987793
485	service office	PROD-R	service office is  an office that service produces	0	6.131717681884766
485	service office	PRODUCTION	service office is an office that produces service	0	5.0594377517700195
485	service office	CONT-R	service office is an office that contains service	0	4.937236785888672
485	service office	TOPIC-R	service office is an office that is about service	0	4.721993446350098
485	service office	COMP-R	service office is an office that is composed of service	0	4.16923189163208
485	service office	LOCATION	service office is  an office that is located in service	0	4.357663154602051
486	helicopter pad	PURPOSE	helicopter pad is a pad intended for helicopters	1	4.338963985443115
486	helicopter pad	PARTONOMY	helicopter pad is a pad that is part of helicopters	0	3.9581222534179688
486	helicopter pad	USG-R	helicopter pad is a pad that uses helicopters	0	4.663790225982666
486	helicopter pad	PROD-R	helicopter pad is  a pad that helicopters produce	0	5.649608135223389
486	helicopter pad	PRODUCTION	helicopter pad is a pad that produces helicopters	0	4.73619270324707
486	helicopter pad	CONT-R	helicopter pad is a pad that contains helicopters	0	4.565212249755859
486	helicopter pad	TOPIC-R	helicopter pad is a pad that is about helicopters	0	4.812603950500488
486	helicopter pad	COMP-R	helicopter pad is a pad that is composed of helicopters	0	4.278165817260742
486	helicopter pad	LOCATION	helicopter pad is  a pad that is located in helicopters	0	4.225725173950195
487	massage parlor	PURPOSE	massage parlor is a parlor intended for massage	1	4.277636528015137
487	massage parlor	PARTONOMY	massage parlor is a parlor that is part of massage	0	3.7001349925994873
487	massage parlor	USG-R	massage parlor is a parlor that uses massage	0	3.8445916175842285
487	massage parlor	PROD-R	massage parlor is  a parlor that massage produces	0	5.892985820770264
487	massage parlor	PRODUCTION	massage parlor is a parlor that produces massage	0	4.289577960968018
487	massage parlor	CONT-R	massage parlor is a parlor that contains massage	0	4.296931743621826
487	massage parlor	TOPIC-R	massage parlor is a parlor that is about massage	0	4.229539394378662
487	massage parlor	COMP-R	massage parlor is a parlor that is composed of massage	0	3.889943838119507
487	massage parlor	LOCATION	massage parlor is  a parlor that is located in massage	0	4.547162055969238
488	cow pasture	PURPOSE	cow pasture is pasture intended for cows	1	5.4430341720581055
488	cow pasture	PARTONOMY	cow pasture is pasture that is part of cows	0	4.78190279006958
488	cow pasture	USG-R	cow pasture is pasture that uses cows	0	5.891238689422607
488	cow pasture	PROD-R	cow pasture is  pasture that cows produce	0	6.490312576293945
488	cow pasture	PRODUCTION	cow pasture is pasture that produces cows	0	5.981537342071533
488	cow pasture	CONT-R	cow pasture is pasture that contains cows	0	5.2203569412231445
488	cow pasture	TOPIC-R	cow pasture is pasture that is about cows	0	5.556885719299316
488	cow pasture	COMP-R	cow pasture is pasture that is composed of cows	0	4.6111226081848145
488	cow pasture	LOCATION	cow pasture is  pasture that is located in cows	0	5.245630741119385
489	bike path	PURPOSE	bike path is a path intended for bikes	1	4.00768518447876
489	bike path	PARTONOMY	bike path is a path that is part of bikes	0	3.921039581298828
489	bike path	USG-R	bike path is a path that uses bikes	0	4.4178595542907715
489	bike path	PROD-R	bike path is  a path that bikes produce	0	5.962549209594727
489	bike path	PRODUCTION	bike path is a path that produces bikes	0	5.139321804046631
489	bike path	CONT-R	bike path is a path that contains bikes	0	4.676560878753662
489	bike path	TOPIC-R	bike path is a path that is about bikes	0	4.536218643188477
489	bike path	COMP-R	bike path is a path that is composed of bikes	0	3.8003742694854736
489	bike path	LOCATION	bike path is  a path that is located in bikes	0	4.591446876525879
490	abortion pill	PURPOSE	abortion pill is a pill intended for abortion	1	4.155123710632324
490	abortion pill	PARTONOMY	abortion pill is a pill that is part of abortion	0	3.594940662384033
490	abortion pill	USG-R	abortion pill is a pill that uses abortion	0	4.047482013702393
490	abortion pill	PROD-R	abortion pill is  a pill that abortion produces	0	5.236852169036865
490	abortion pill	PRODUCTION	abortion pill is a pill that produces abortion	0	3.8328895568847656
490	abortion pill	CONT-R	abortion pill is a pill that contains abortion	0	3.5451669692993164
490	abortion pill	TOPIC-R	abortion pill is a pill that is about abortion	0	3.826793670654297
490	abortion pill	COMP-R	abortion pill is a pill that is composed of abortion	0	3.449681043624878
490	abortion pill	LOCATION	abortion pill is  a pill that is located in abortion	0	4.174320220947266
491	drilling pipe	PURPOSE	drilling pipe is a pipe intended for drilling	1	4.063548564910889
491	drilling pipe	PARTONOMY	drilling pipe is a pipe that is part of drilling	0	3.500483751296997
491	drilling pipe	USG-R	drilling pipe is a pipe that uses drilling	0	3.9332752227783203
491	drilling pipe	PROD-R	drilling pipe is  a pipe that drilling produces	0	5.502483367919922
491	drilling pipe	PRODUCTION	drilling pipe is a pipe that produces drilling	0	4.387763977050781
491	drilling pipe	CONT-R	drilling pipe is a pipe that contains drilling	0	4.086427211761475
491	drilling pipe	TOPIC-R	drilling pipe is a pipe that is about drilling	0	4.213354587554932
491	drilling pipe	COMP-R	drilling pipe is a pipe that is composed of drilling	0	3.5926291942596436
491	drilling pipe	LOCATION	drilling pipe is  a pipe that is located in drilling	0	4.403010368347168
492	barbecue pit	PURPOSE	barbecue pit is a pit intended for barbecue	1	4.855099678039551
492	barbecue pit	PARTONOMY	barbecue pit is a pit that is part of barbecue	0	4.155713081359863
492	barbecue pit	USG-R	barbecue pit is a pit that uses barbecue	0	5.151594161987305
492	barbecue pit	PROD-R	barbecue pit is  a pit that barbecue produces	0	6.328157901763916
492	barbecue pit	PRODUCTION	barbecue pit is a pit that produces barbecue	0	5.202761650085449
492	barbecue pit	CONT-R	barbecue pit is a pit that contains barbecue	0	4.889033317565918
492	barbecue pit	TOPIC-R	barbecue pit is a pit that is about barbecue	0	4.98201847076416
492	barbecue pit	COMP-R	barbecue pit is a pit that is composed of barbecue	0	4.6032023429870605
492	barbecue pit	LOCATION	barbecue pit is  a pit that is located in barbecue	0	4.832592010498047
493	desalination plant	PURPOSE	desalination plant is a plant intended for desalination	1	3.0016751289367676
493	desalination plant	PARTONOMY	desalination plant is a plant that is part of desalination	0	2.564025640487671
493	desalination plant	USG-R	desalination plant is a plant that uses desalination	0	2.479189395904541
493	desalination plant	PROD-R	desalination plant is  a plant that desalination produces	0	4.188107490539551
493	desalination plant	PRODUCTION	desalination plant is a plant that produces desalination	0	2.794078826904297
493	desalination plant	CONT-R	desalination plant is a plant that contains desalination	0	2.979275941848755
493	desalination plant	TOPIC-R	desalination plant is a plant that is about desalination	0	3.305999755859375
493	desalination plant	COMP-R	desalination plant is a plant that is composed of desalination	0	2.8357207775115967
493	desalination plant	LOCATION	desalination plant is  a plant that is located in desalination	0	3.142848014831543
494	serving platter	PURPOSE	serving platter is a platter intended for serving	1	4.16822624206543
494	serving platter	PARTONOMY	serving platter is a platter that is part of serving	0	3.8368732929229736
494	serving platter	USG-R	serving platter is a platter that uses serving	0	5.135589122772217
494	serving platter	PROD-R	serving platter is  a platter that serving produces	0	6.455741882324219
494	serving platter	PRODUCTION	serving platter is a platter that produces serving	0	5.655572414398193
494	serving platter	CONT-R	serving platter is a platter that contains serving	0	4.58978271484375
494	serving platter	TOPIC-R	serving platter is a platter that is about serving	0	4.5257368087768555
494	serving platter	COMP-R	serving platter is a platter that is composed of serving	0	4.199587345123291
494	serving platter	LOCATION	serving platter is  a platter that is located in serving	0	4.972465515136719
495	meeting point	PURPOSE	meeting point is a point intended for meetings	1	4.509406089782715
495	meeting point	PARTONOMY	meeting point is a point that is part of meetings	0	3.8963780403137207
495	meeting point	USG-R	meeting point is a point that uses meetings	0	4.85030460357666
495	meeting point	PROD-R	meeting point is  a point that meetings produce	0	5.920819282531738
495	meeting point	PRODUCTION	meeting point is a point that produces meetings	0	4.925827980041504
495	meeting point	CONT-R	meeting point is a point that contains meetings	0	4.93847131729126
495	meeting point	TOPIC-R	meeting point is a point that is about meetings	0	4.563448429107666
495	meeting point	COMP-R	meeting point is a point that is composed of meetings	0	4.393003940582275
495	meeting point	LOCATION	meeting point is  a point that is located in meetings	0	4.551409721374512
496	fishing pole	PURPOSE	fishing pole is a pole intended for fishing	1	3.8476366996765137
496	fishing pole	PARTONOMY	fishing pole is a pole that is part of fishing	0	3.3637781143188477
496	fishing pole	USG-R	fishing pole is a pole that uses fishing	0	3.853794813156128
496	fishing pole	PROD-R	fishing pole is  a pole that fishing produces	0	5.7406182289123535
496	fishing pole	PRODUCTION	fishing pole is a pole that produces fishing	0	4.471811294555664
496	fishing pole	CONT-R	fishing pole is a pole that contains fishing	0	3.81027889251709
496	fishing pole	TOPIC-R	fishing pole is a pole that is about fishing	0	4.012999534606934
496	fishing pole	COMP-R	fishing pole is a pole that is composed of fishing	0	3.3294010162353516
496	fishing pole	LOCATION	fishing pole is  a pole that is located in fishing	0	4.3582024574279785
497	management post	PURPOSE	management post is a post intended for management	1	4.646311283111572
497	management post	PARTONOMY	management post is a post that is part of management	0	3.775247812271118
497	management post	USG-R	management post is a post that uses management	0	4.9087233543396
497	management post	PROD-R	management post is  a post that management produces	0	5.921780586242676
497	management post	PRODUCTION	management post is a post that produces management	0	5.2573089599609375
497	management post	CONT-R	management post is a post that contains management	0	4.7166547775268555
497	management post	TOPIC-R	management post is a post that is about management	0	4.077153205871582
497	management post	COMP-R	management post is a post that is composed of management	0	4.0584540367126465
497	management post	LOCATION	management post is  a post that is located in management	0	4.483941555023193
498	listening post	PURPOSE	listening post is a post intended for listening	1	4.059108257293701
498	listening post	PARTONOMY	listening post is a post that is part of listening	0	3.7846055030822754
498	listening post	USG-R	listening post is a post that uses listening	0	4.306672096252441
498	listening post	PROD-R	listening post is  a post that listening produce	0	5.97838830947876
498	listening post	PRODUCTION	listening post is a post that produces listening	0	4.7063798904418945
498	listening post	CONT-R	listening post is a post that contains listening	0	4.106965065002441
498	listening post	TOPIC-R	listening post is a post that is about listening	0	3.5922882556915283
498	listening post	COMP-R	listening post is a post that is composed of listening	0	3.876251220703125
498	listening post	LOCATION	listening post is  a post that is located in listening	0	4.514684677124023
499	cooking pot	PURPOSE	cooking pot is a pot intended for cooking	1	3.5973877906799316
499	cooking pot	PARTONOMY	cooking pot is a pot that is part of cooking	0	3.43503737449646
499	cooking pot	USG-R	cooking pot is a pot that uses cooking	0	4.183140754699707
499	cooking pot	PROD-R	cooking pot is  a pot that cooking produces	0	5.454749584197998
499	cooking pot	PRODUCTION	cooking pot is a pot that produces cooking	0	4.432311534881592
499	cooking pot	CONT-R	cooking pot is a pot that contains cooking	0	3.9551615715026855
499	cooking pot	TOPIC-R	cooking pot is a pot that is about cooking	0	4.1456756591796875
499	cooking pot	COMP-R	cooking pot is a pot that is composed of cooking	0	3.7589359283447266
499	cooking pot	LOCATION	cooking pot is  a pot that is located in cooking	0	4.437473297119141
500	purchasing power	PURPOSE	purchasing power is a power intended for purchasing	1	5.636438369750977
500	purchasing power	PARTONOMY	purchasing power is a power that is part of purchasing	0	4.667039394378662
500	purchasing power	USG-R	purchasing power is a power that uses purchasing	0	5.262086868286133
500	purchasing power	PROD-R	purchasing power is  a power that purchasing produce	0	6.685479640960693
500	purchasing power	PRODUCTION	purchasing power is a power that produces purchasing	0	5.618397235870361
500	purchasing power	CONT-R	purchasing power is a power that contains purchasing	0	5.679276466369629
500	purchasing power	TOPIC-R	purchasing power is a power that is about purchasing	0	4.93147087097168
500	purchasing power	COMP-R	purchasing power is a power that is composed of purchasing	0	4.718613147735596
500	purchasing power	LOCATION	purchasing power is  a power that is located in purchasing	0	5.194397926330566
501	bargaining power	PURPOSE	bargaining power is a power intended for bargaining	1	4.214172840118408
501	bargaining power	PARTONOMY	bargaining power is a power that is part of bargaining	0	3.4932665824890137
501	bargaining power	USG-R	bargaining power is a power that uses bargaining	0	4.056640148162842
501	bargaining power	PROD-R	bargaining power is  a power that bargaining produce	0	5.206451416015625
501	bargaining power	PRODUCTION	bargaining power is a power that produces bargaining	0	4.291452884674072
501	bargaining power	CONT-R	bargaining power is a power that contains bargaining	0	4.40155553817749
501	bargaining power	TOPIC-R	bargaining power is a power that is about bargaining	0	3.9761345386505127
501	bargaining power	COMP-R	bargaining power is a power that is composed of bargaining	0	3.717883586883545
501	bargaining power	LOCATION	bargaining power is  a power that is located in bargaining	0	4.144010543823242
502	printing press	PURPOSE	printing press is a press intended for printing	1	4.210668563842773
502	printing press	PARTONOMY	printing press is a press that is part of printing	0	3.843843936920166
502	printing press	USG-R	printing press is a press that uses printing	0	3.9528839588165283
502	printing press	PROD-R	printing press is  a press that printing produces	0	5.561625003814697
502	printing press	PRODUCTION	printing press is a press that produces printing	0	4.136251449584961
502	printing press	CONT-R	printing press is a press that contains printing	0	4.3360276222229
502	printing press	TOPIC-R	printing press is a press that is about printing	0	4.528476238250732
502	printing press	COMP-R	printing press is a press that is composed of printing	0	4.04680871963501
502	printing press	LOCATION	printing press is  a press that is located in printing	0	4.557126045227051
503	consolation prize	PURPOSE	consolation prize is a prize intended for consolation	1	3.9027748107910156
503	consolation prize	PARTONOMY	consolation prize is a prize that is part of consolation	0	3.8706061840057373
503	consolation prize	USG-R	consolation prize is a prize that uses consolation	0	4.760463237762451
503	consolation prize	PROD-R	consolation prize is  a prize that consolation produces	0	5.523018836975098
503	consolation prize	PRODUCTION	consolation prize is a prize that produces consolation	0	4.803769111633301
503	consolation prize	CONT-R	consolation prize is a prize that contains consolation	0	4.452119827270508
503	consolation prize	TOPIC-R	consolation prize is a prize that is about consolation	0	3.9770538806915283
503	consolation prize	COMP-R	consolation prize is a prize that is composed of consolation	0	3.9867024421691895
503	consolation prize	LOCATION	consolation prize is  a prize that is located in consolation	0	4.754327297210693
504	beauty product	PURPOSE	beauty product is a product that is intended for beauty	1	2.778830051422119
504	beauty product	PARTONOMY	beauty product is a product that is that is part of beauty	0	3.2730579376220703
504	beauty product	USG-R	beauty product is a product that is that uses beauty	0	3.6784985065460205
504	beauty product	PROD-R	beauty product is  a product that is that beauty produces	0	4.658852577209473
504	beauty product	PRODUCTION	beauty product is a product that is that produces beauty	0	3.6703407764434814
504	beauty product	CONT-R	beauty product is a product that is that contains beauty	0	3.4995667934417725
504	beauty product	TOPIC-R	beauty product is a product that is that is about beauty	0	3.5386359691619873
504	beauty product	COMP-R	beauty product is a product that is that is composed of beauty	0	3.483701229095459
504	beauty product	LOCATION	beauty product is  a product that is that is located in beauty	0	3.9434196949005127
505	teaching profession	PURPOSE	teaching profession is a profession intended for teaching	1	4.429536819458008
505	teaching profession	PARTONOMY	teaching profession is a profession that is part of teaching	0	3.5814549922943115
505	teaching profession	USG-R	teaching profession is a profession that uses teaching	0	4.135305404663086
505	teaching profession	PROD-R	teaching profession is  a profession that teaching produces	0	5.67903470993042
505	teaching profession	PRODUCTION	teaching profession is a profession that produces teaching	0	4.4488396644592285
505	teaching profession	CONT-R	teaching profession is a profession that contains teaching	0	4.403322696685791
505	teaching profession	TOPIC-R	teaching profession is a profession that is about teaching	0	3.5397980213165283
505	teaching profession	COMP-R	teaching profession is a profession that is composed of teaching	0	3.5514416694641113
505	teaching profession	LOCATION	teaching profession is  a profession that is located in teaching	0	4.396039009094238
506	television program	PURPOSE	television program is a program intended for television	1	4.377379417419434
506	television program	PARTONOMY	television program is a program that is part of television	0	3.7089576721191406
506	television program	USG-R	television program is a program that uses television	0	4.06074333190918
506	television program	PROD-R	television program is  a program that television produces	0	5.909922122955322
506	television program	PRODUCTION	television program is a program that produces television	0	4.468474864959717
506	television program	CONT-R	television program is a program that contains television	0	4.516330242156982
506	television program	TOPIC-R	television program is a program that is about television	0	4.298890113830566
506	television program	COMP-R	television program is a program that is composed of television	0	4.0657525062561035
506	television program	LOCATION	television program is  a program that is located in television	0	4.609687805175781
507	computer program	PURPOSE	computer program is a program intended for a computer	1	3.0575008392333984
507	computer program	PARTONOMY	computer program is a program that is part of a computer	0	2.255930185317993
507	computer program	USG-R	computer program is a program that uses a computer	0	2.5761361122131348
507	computer program	PROD-R	computer program is  a program that a computer produces	0	4.478283405303955
507	computer program	PRODUCTION	computer program is a program that produces a computer	0	3.3622665405273438
507	computer program	CONT-R	computer program is a program that contains a computer	0	3.5353469848632812
507	computer program	TOPIC-R	computer program is a program that is about a computer	0	3.3984334468841553
507	computer program	COMP-R	computer program is a program that is composed of a computer	0	3.0103085041046143
507	computer program	LOCATION	computer program is  a program that is located in a computer	0	3.3256309032440186
508	defense program	PURPOSE	defense program is a program intended for defense	1	4.3785200119018555
508	defense program	PARTONOMY	defense program is a program that is part of defense	0	3.5436174869537354
508	defense program	USG-R	defense program is a program that uses defense	0	3.7244319915771484
508	defense program	PROD-R	defense program is  a program that defense produces	0	5.633286952972412
508	defense program	PRODUCTION	defense program is a program that produces defense	0	4.485989570617676
508	defense program	CONT-R	defense program is a program that contains defense	0	4.161019802093506
508	defense program	TOPIC-R	defense program is a program that is about defense	0	3.8945822715759277
508	defense program	COMP-R	defense program is a program that is composed of defense	0	3.5956544876098633
508	defense program	LOCATION	defense program is  a program that is located in defense	0	4.429500579833984
509	service program	PURPOSE	service program is a program intended for service	1	4.4039530754089355
509	service program	PARTONOMY	service program is a program that is part of service	0	3.696767568588257
509	service program	USG-R	service program is a program that uses service	0	3.695746660232544
509	service program	PROD-R	service program is  a program that service produces	0	5.466407775878906
509	service program	PRODUCTION	service program is a program that produces service	0	4.2186384201049805
509	service program	CONT-R	service program is a program that contains service	0	4.197582244873047
509	service program	TOPIC-R	service program is a program that is about service	0	4.250639915466309
509	service program	COMP-R	service program is a program that is composed of service	0	3.8342196941375732
509	service program	LOCATION	service program is  a program that is located in service	0	4.452773571014404
510	retirement program	PURPOSE	retirement program is a program intended for retirement	1	4.198847770690918
510	retirement program	PARTONOMY	retirement program is a program that is part of retirement	0	3.394991397857666
510	retirement program	USG-R	retirement program is a program that uses retirement	0	3.934779405593872
510	retirement program	PROD-R	retirement program is  a program that retirement produces	0	5.354606628417969
510	retirement program	PRODUCTION	retirement program is a program that produces retirement	0	4.3834614753723145
510	retirement program	CONT-R	retirement program is a program that contains retirement	0	4.11402702331543
510	retirement program	TOPIC-R	retirement program is a program that is about retirement	0	3.9859118461608887
510	retirement program	COMP-R	retirement program is a program that is composed of retirement	0	3.6615846157073975
510	retirement program	LOCATION	retirement program is  a program that is located in retirement	0	4.082141876220703
511	training program	PURPOSE	training program is a program intended for training	1	3.686796188354492
511	training program	PARTONOMY	training program is a program that is part of training	0	3.243781805038452
511	training program	USG-R	training program is a program that uses training	0	3.539340019226074
511	training program	PROD-R	training program is  a program that training produces	0	5.612855911254883
511	training program	PRODUCTION	training program is a program that produces training	0	4.051753044128418
511	training program	CONT-R	training program is a program that contains training	0	3.6100988388061523
511	training program	TOPIC-R	training program is a program that is about training	0	3.622555732727051
511	training program	COMP-R	training program is a program that is composed of training	0	3.2055156230926514
511	training program	LOCATION	training program is  a program that is located in training	0	4.233521938323975
512	research project	PURPOSE	research project is a project intended for research	1	4.425508499145508
512	research project	PARTONOMY	research project is a project that is part of research	0	3.2782223224639893
512	research project	USG-R	research project is a project that uses research	0	3.868736982345581
512	research project	PROD-R	research project is  a project that research produces	0	5.761618614196777
512	research project	PRODUCTION	research project is a project that produces research	0	4.410969257354736
512	research project	CONT-R	research project is a project that contains research	0	3.8967978954315186
512	research project	TOPIC-R	research project is a project that is about research	0	3.5971240997314453
512	research project	COMP-R	research project is a project that is composed of research	0	3.4292047023773193
512	research project	LOCATION	research project is  a project that is located in research	0	4.703348636627197
513	oil pump	PURPOSE	oil pump is a pump intended for oil	1	4.048967361450195
513	oil pump	PARTONOMY	oil pump is a pump that is part of oil	0	3.4075920581817627
513	oil pump	USG-R	oil pump is a pump that uses oil	0	3.60571026802063
513	oil pump	PROD-R	oil pump is  a pump that oil produces	0	5.484053611755371
513	oil pump	PRODUCTION	oil pump is a pump that produces oil	0	3.725661039352417
513	oil pump	CONT-R	oil pump is a pump that contains oil	0	4.005754470825195
513	oil pump	TOPIC-R	oil pump is a pump that is about oil	0	4.1549787521362305
513	oil pump	COMP-R	oil pump is a pump that is composed of oil	0	3.6039912700653076
513	oil pump	LOCATION	oil pump is  a pump that is located in oil	0	4.161934852600098
514	water pump	PURPOSE	water pump is a pump intended for water	1	3.778290271759033
514	water pump	PARTONOMY	water pump is a pump that is part of water	0	3.2543976306915283
514	water pump	USG-R	water pump is a pump that uses water	0	3.063289165496826
514	water pump	PROD-R	water pump is  a pump that water produces	0	5.450550079345703
514	water pump	PRODUCTION	water pump is a pump that produces water	0	3.3823695182800293
514	water pump	CONT-R	water pump is a pump that contains water	0	3.846017837524414
514	water pump	TOPIC-R	water pump is a pump that is about water	0	4.002566337585449
514	water pump	COMP-R	water pump is a pump that is composed of water	0	3.5341007709503174
514	water pump	LOCATION	water pump is  a pump that is located in water	0	4.0867180824279785
515	tennis racket	PURPOSE	tennis racket is a racket intended for tennis	1	4.1245808601379395
515	tennis racket	PARTONOMY	tennis racket is a racket that is part of tennis	0	3.465972900390625
515	tennis racket	USG-R	tennis racket is a racket that uses tennis	0	4.407986164093018
515	tennis racket	PROD-R	tennis racket is  a racket that tennis produces	0	5.624434471130371
515	tennis racket	PRODUCTION	tennis racket is a racket that produces tennis	0	4.61103630065918
515	tennis racket	CONT-R	tennis racket is a racket that contains tennis	0	4.320289134979248
515	tennis racket	TOPIC-R	tennis racket is a racket that is about tennis	0	4.250113487243652
515	tennis racket	COMP-R	tennis racket is a racket that is composed of tennis	0	3.7768266201019287
515	tennis racket	LOCATION	tennis racket is  a racket that is located in tennis	0	4.482717990875244
516	guard rail	PURPOSE	guard rail is a rail intended for guard	1	4.322020530700684
516	guard rail	PARTONOMY	guard rail is a rail that is part of guard	0	3.5838589668273926
516	guard rail	USG-R	guard rail is a rail that uses guard	0	4.447798252105713
516	guard rail	PROD-R	guard rail is  a rail that guard produces	0	6.197823524475098
516	guard rail	PRODUCTION	guard rail is a rail that produces guard	0	4.97053337097168
516	guard rail	CONT-R	guard rail is a rail that contains guard	0	4.409419059753418
516	guard rail	TOPIC-R	guard rail is a rail that is about guard	0	4.5218186378479
516	guard rail	COMP-R	guard rail is a rail that is composed of guard	0	3.8190126419067383
516	guard rail	LOCATION	guard rail is  a rail that is located in guard	0	4.3926682472229
517	ski resort	PURPOSE	ski resort is a resort intended for ski	1	4.242959022521973
517	ski resort	PARTONOMY	ski resort is a resort that is part of ski	0	3.6181352138519287
517	ski resort	USG-R	ski resort is a resort that uses ski	0	4.316700458526611
517	ski resort	PROD-R	ski resort is  a resort that ski produces	0	6.054563045501709
517	ski resort	PRODUCTION	ski resort is a resort that produces ski	0	4.6106767654418945
517	ski resort	CONT-R	ski resort is a resort that contains ski	0	4.209239482879639
517	ski resort	TOPIC-R	ski resort is a resort that is about ski	0	4.467396259307861
517	ski resort	COMP-R	ski resort is a resort that is composed of ski	0	3.637990713119507
517	ski resort	LOCATION	ski resort is  a resort that is located in ski	0	4.162507057189941
518	sniper rifle	PURPOSE	sniper rifle is a rifle intended for a sniper	1	3.4838263988494873
518	sniper rifle	PARTONOMY	sniper rifle is a rifle that is part of a sniper	0	2.7980785369873047
518	sniper rifle	USG-R	sniper rifle is a rifle that uses a sniper	0	3.0843586921691895
518	sniper rifle	PROD-R	sniper rifle is  a rifle that a sniper produces	0	4.582245349884033
518	sniper rifle	PRODUCTION	sniper rifle is a rifle that produces a sniper	0	3.719383716583252
518	sniper rifle	CONT-R	sniper rifle is a rifle that contains a sniper	0	3.3848445415496826
518	sniper rifle	TOPIC-R	sniper rifle is a rifle that is about a sniper	0	3.589211940765381
518	sniper rifle	COMP-R	sniper rifle is a rifle that is composed of a sniper	0	3.082357168197632
518	sniper rifle	LOCATION	sniper rifle is  a rifle that is located in a sniper	0	3.6748363971710205
519	assault rifle	PURPOSE	assault rifle is a rifle intended for assault	1	3.1751155853271484
519	assault rifle	PARTONOMY	assault rifle is a rifle that is part of assault	0	3.0399980545043945
519	assault rifle	USG-R	assault rifle is a rifle that uses assault	0	3.305729866027832
519	assault rifle	PROD-R	assault rifle is  a rifle that assault produces	0	5.264693260192871
519	assault rifle	PRODUCTION	assault rifle is a rifle that produces assault	0	4.135871410369873
519	assault rifle	CONT-R	assault rifle is a rifle that contains assault	0	3.868509292602539
519	assault rifle	TOPIC-R	assault rifle is a rifle that is about assault	0	3.8167130947113037
519	assault rifle	COMP-R	assault rifle is a rifle that is composed of assault	0	3.513340473175049
519	assault rifle	LOCATION	assault rifle is  a rifle that is located in assault	0	3.981933355331421
520	court room	PURPOSE	court room is a room intended for a court	1	3.5570476055145264
520	court room	PARTONOMY	court room is a room that is part of a court	0	2.701450824737549
520	court room	USG-R	court room is a room that uses a court	0	4.0066375732421875
520	court room	PROD-R	court room is  a room that a court produces	0	5.371291160583496
520	court room	PRODUCTION	court room is a room that produces a court	0	4.383273124694824
520	court room	CONT-R	court room is a room that contains a court	0	3.516469955444336
520	court room	TOPIC-R	court room is a room that is about a court	0	3.8655362129211426
520	court room	COMP-R	court room is a room that is composed of a court	0	3.5033936500549316
520	court room	LOCATION	court room is  a room that is located in a court	0	3.3914945125579834
521	leg room	PURPOSE	leg room is a room intended for legs	1	5.260653018951416
521	leg room	PARTONOMY	leg room is a room that is part of legs	0	4.459650039672852
521	leg room	USG-R	leg room is a room that uses legs	0	5.156935691833496
521	leg room	PROD-R	leg room is  a room that legs produce	0	6.795986175537109
521	leg room	PRODUCTION	leg room is a room that produces legs	0	5.872701168060303
521	leg room	CONT-R	leg room is a room that contains legs	0	5.023348331451416
521	leg room	TOPIC-R	leg room is a room that is about legs	0	5.005063056945801
521	leg room	COMP-R	leg room is a room that is composed of legs	0	4.504347324371338
521	leg room	LOCATION	leg room is  a room that is located in legs	0	5.104434013366699
522	press room	PURPOSE	press room is a room intended for press	1	3.940763473510742
522	press room	PARTONOMY	press room is a room that is part of press	0	3.542748212814331
522	press room	USG-R	press room is a room that uses press	0	4.619438171386719
522	press room	PROD-R	press room is  a room that press produces	0	5.875462532043457
522	press room	PRODUCTION	press room is a room that produces press	0	4.719945907592773
